"COMID","COMID_WY","WaYr","ppt_Jan.wy","ppt_Feb.wy","ppt_Mar.wy","ppt_Apr.wy","ppt_May.wy","ppt_Jun.wy","ppt_Jul.wy","ppt_Aug.wy","ppt_Sep.wy","ppt_Oct.wy","ppt_Nov.wy","ppt_Dec.wy","ppt_Jan.pwy","ppt_Feb.pwy","ppt_Mar.pwy","ppt_Apr.pwy","ppt_May.pwy","ppt_Jun.pwy","ppt_Jul.pwy","ppt_Aug.pwy","ppt_Sep.pwy","tav_Jan.wy","tav_Feb.wy","tav_Mar.wy","tav_Apr.wy","tav_May.wy","tav_Jun.wy","tav_Jul.wy","tav_Aug.wy","tav_Sep.wy","tav_Oct.wy","tav_Nov.wy","tav_Dec.wy","tav_Jan.pwy","tav_Feb.pwy","tav_Mar.pwy","tav_Apr.pwy","tav_May.pwy","tav_Jun.pwy","tav_Jul.pwy","tav_Aug.pwy","tav_Sep.pwy","run_Jan.wy","run_Feb.wy","run_Mar.wy","run_Apr.wy","run_May.wy","run_Jun.wy","run_Jul.wy","run_Aug.wy","run_Sep.wy","run_Oct.wy","run_Nov.wy","run_Dec.wy","run_Jan.pwy","run_Feb.pwy","run_Mar.pwy","run_Apr.pwy","run_May.pwy","run_Jun.pwy","run_Jul.pwy","run_Aug.pwy","run_Sep.pwy","ppt_ann.wy","ppt_fall.wy","ppt_wint.wy","ppt_sprg.wy","ppt_summ.wy","ppt_ann.pwy","ppt_wint.pwy","ppt_sprg.pwy","ppt_summ.pwy","ppt_sum1","ppt_sum2","ppt_sum3","ppt_sum4","run_ann.wy","run_fall.wy","run_wint.wy","run_sprg.wy","run_summ.wy","run_ann.pwy","run_wint.pwy","run_sprg.pwy","run_summ.pwy","run_sum1","run_sum2","run_sum3","run_sum4","tav_ann.wy","tav_fall.wy","tav_wint.wy","tav_sprg.wy","tav_summ.wy","tav_ann.pwy","tav_wint.pwy","tav_sprg.pwy","tav_summ.pwy","tav_sum1","tav_sum2","tav_sum3","tav_sum4","DRAIN_SQKM","SLOPE_PCT_30M","ELEV_MEAN_M_BASIN_30M","ELEV_MIN_M_BASIN_30M","ELEV_MAX_M_BASIN_30M","ElvRng","ECO3","HLR1","HLR2","HLR3","HLR4","HLR5","HLR6","HLR7","HLR8","HLR9","HLR10","HLR11","HLR12","HLR13","HLR14","HLR15","HLR16","HLR17","HLR18","HLR19","HLR20","PPTAVG_CAT","PPTAVG_BASIN","T_AVG_CAT","T_AVG_BASIN","T_MIN_BASIN","T_MAX_BASIN","CAT_AnnMinPrecip","AnnMinPrecip","CAT_AnnMaxPrecip","AnnMaxPrecip","WD_JAN_BASIN","WD_FEB_BASIN","WD_MAR_BASIN","WD_APR_BASIN","WD_MAY_BASIN","WD_JUN_BASIN","WD_JUL_BASIN","WD_AUG_BASIN","WD_SEP_BASIN","WD_OCT_BASIN","WD_NOV_BASIN","WD_DEC_BASIN","ANN_CONS_WETDAYS","WD_BASIN","WDMIN_BASIN","WDMAX_BASIN","ET_CAT","ET","PET_CAT","PET","RH_CAT","RH_BASIN","SNOW_PCT_PRECIP","FST32F_BASIN","LST32F_BASIN","CONTACT","BFI_AVE","TOPWET","PERDUN","RFACT","PERHOR","DEPTH_WATTAB","SILTAVE","CLAYAVE","SANDAVE","HGA","HGAC","HGAD","HGB","HGBC","HGBD","HGC","HGCD","HGD","HGVAR","KFACT_UP","NO10AVE","NO200AVE","NO4AVE","OMAVE","PERMAVE","ROCKDEPAVE","BDAVE","AWCAVE","WTDEPAVE","gneiss","granitic","ultramafic","quarternary","sedimentary","volcanic","water","anorthositic","intermediate","SGEO1","SGEO2","SGEO3","SGEO4","SGEO5","SGEO6","SGEO7","SGEO8","SGEO9","SGEO10","SGEO11","SGEO12","SGEO13","SGEO14","SGEO15","SGEO16","SGEO17","SGEO18","SGEO19","SGEO20","SGEO21","SGEO22","SGEO23","SGEO24","SGEO25","SGEO26","SGEO27","SGEO28","SGEO29","SGEO30","SGEO31","SGEO32","SGEO33","SGEO34","SGEO35","SGEO36","SGEO37","SGEO38","SGEO39","SGEO40","SGEO41","SGEO42","SGEO43","SGEO44","SGEO45","KO_pct","CaO_pct","FeO_pct","MgO_pct","P_pct","S_pct","SiO_pct","UCS","Lperm","RECHARGE","pmpe","BDMAX","PMAX_WS","TMIN_WS","PERMH_WS","PMIN_WS","KRUG_RUNOFF"
3917950,"3917950_1961",1961,66.01,132.11,116.8,52.02,65.97,34.16,15.28,13.39,27.88,47.68,180.22,182.98,95.88,194.86,109.36,44.19,59.06,1.36,7.14,0.28,2.33,1.98,3.2,2.4,6,8.79,16.37,18.44,18.48,12.18,9.48,2.51,0.44,-0.67,1.57,4.62,5.44,8.39,15.64,19.87,16.68,15.42,63.5,85.91,80.73,57.63,45.66,30.86,20.12,13.85,10.55,9.56,29.7,62.93,5.11,47.43,70.3,49.36,39.14,23.52,16.3,11,8.46,934.5,410.88,314.92,152.15,56.55,514.46,400.1,104.61,9.75,1448.96,944.25,1039.11,1334.6,511,102.19,230.14,134.15,44.52,270.62,122.84,112.02,35.76,781.62,546.76,623.02,633.84,100.27,12.43,7.58,31.16,49.1,86.96,5.52,29.47,51.97,187.23,152.24,129.74,105.79,939.4407,17.03,1393.46,795.33,3745.13,2949.8,4,0,0,0,0,2.21,0,0,0,0,3.04,0,17.4,1.46,3.57,21.08,17.88,20.12,3.3,1.7,7.47,44.5,76.2,10.63,8.34,2.17,15.47,4.53,9.74,75.3,114.81,9.26,8.42,9.51,7.1,5.93,4.34,2,2.63,2.81,5.58,10.12,10.5,2.36,78.2,2,10.57,47.54,51.04,648.34,556.14,64.03,64.72,40.42,262.92,158.95,164.27,73.68,10.78,1.86,43.279,0.33,-22.23,37.02,18.44,44.54,21.72,0,0,38.03,0,0,19.01,0,23.35,0,0.19,65.88,37.28,71.95,1.24,4.72,47.32,1.2,0.13,5.64,0,0,8.04,0,0,91.96,0,0,0,0,0,0,0,0,0,0,11.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8,0,16.94,1.77,5.41,9.46,4.6,0.22,0.03,55.4,110.44,13.59,148.79,205.86,1.3,122.56,-3.91,7.02,12.71,87.6747
3917950,"3917950_1962",1962,50.97,200.28,80.57,19.88,68.62,6.16,1.36,24.47,18.26,51.52,178.88,111.54,66.01,132.11,116.8,52.02,65.97,34.16,15.28,13.39,27.88,-2.37,1.5,1.73,7.86,8.42,13.44,17.29,16.13,15.23,8.88,1.85,-0.72,1.98,3.2,2.4,6,8.79,16.37,18.44,18.48,12.18,27.01,77.61,64.68,53.12,49.57,31.32,21.93,17.07,12.11,9.73,29.81,37.88,63.5,85.91,80.73,57.63,45.66,30.86,20.12,13.85,10.55,812.51,341.94,331.82,94.66,44.09,523.62,314.92,152.15,56.55,1336.13,869.06,964.66,1127.43,431.84,77.42,169.3,134.01,51.11,408.81,230.14,134.15,44.52,840.65,476.36,565.99,661.98,89.24,10.01,0.86,29.72,48.65,87.84,7.58,31.16,49.1,177.08,138.34,120.4,96.82,939.4407,17.03,1393.46,795.33,3745.13,2949.8,4,0,0,0,0,2.21,0,0,0,0,3.04,0,17.4,1.46,3.57,21.08,17.88,20.12,3.3,1.7,7.47,44.5,76.2,10.63,8.34,2.17,15.47,4.53,9.74,75.3,114.81,9.26,8.42,9.51,7.1,5.93,4.34,2,2.63,2.81,5.58,10.12,10.5,2.36,78.2,2,10.57,47.54,51.04,648.34,556.14,64.03,64.72,40.42,262.92,158.95,164.27,73.68,10.78,1.86,43.279,0.33,-22.23,37.02,18.44,44.54,21.72,0,0,38.03,0,0,19.01,0,23.35,0,0.19,65.88,37.28,71.95,1.24,4.72,47.32,1.2,0.13,5.64,0,0,8.04,0,0,91.96,0,0,0,0,0,0,0,0,0,0,11.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8,0,16.94,1.77,5.41,9.46,4.6,0.22,0.03,55.4,110.44,13.59,148.79,205.86,1.3,122.56,-3.91,7.02,12.71,87.6747
3917950,"3917950_1963",1963,53.21,137.82,97.28,149.13,62.41,34.1,7.37,4.94,13.51,238.5,103.94,112.41,50.97,200.28,80.57,19.88,68.62,6.16,1.36,24.47,18.26,-0.98,5.87,2.49,2.95,11.09,12.42,15.36,16.25,15.72,8.51,4.08,1.82,-2.37,1.5,1.73,7.86,8.42,13.44,17.29,16.13,15.23,49.84,85.33,70.52,86.11,58.21,33.67,19.57,12.97,10.15,61.9,66.85,76.99,27.01,77.61,64.68,53.12,49.57,31.32,21.93,17.07,12.11,1014.62,454.85,288.31,245.64,25.82,470.57,331.82,94.66,44.09,1485.19,1058.71,1109.28,1346.44,632.11,205.74,205.69,177.99,42.69,354.42,169.3,134.01,51.11,986.53,683.22,766.12,801.41,95.58,14.41,7.38,26.46,47.33,79.23,0.86,29.72,48.65,174.81,144.23,125.3,96.44,939.4407,17.03,1393.46,795.33,3745.13,2949.8,4,0,0,0,0,2.21,0,0,0,0,3.04,0,17.4,1.46,3.57,21.08,17.88,20.12,3.3,1.7,7.47,44.5,76.2,10.63,8.34,2.17,15.47,4.53,9.74,75.3,114.81,9.26,8.42,9.51,7.1,5.93,4.34,2,2.63,2.81,5.58,10.12,10.5,2.36,78.2,2,10.57,47.54,51.04,648.34,556.14,64.03,64.72,40.42,262.92,158.95,164.27,73.68,10.78,1.86,43.279,0.33,-22.23,37.02,18.44,44.54,21.72,0,0,38.03,0,0,19.01,0,23.35,0,0.19,65.88,37.28,71.95,1.24,4.72,47.32,1.2,0.13,5.64,0,0,8.04,0,0,91.96,0,0,0,0,0,0,0,0,0,0,11.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8,0,16.94,1.77,5.41,9.46,4.6,0.22,0.03,55.4,110.44,13.59,148.79,205.86,1.3,122.56,-3.91,7.02,12.71,87.6747
3917950,"3917950_1964",1964,149.46,14.07,51.85,12.07,46.01,55.48,9.12,2.73,5.79,69.19,162.18,39.21,53.21,137.82,97.28,149.13,62.41,34.1,7.37,4.94,13.51,-0.71,1.19,1.47,4.9,8.4,12.24,17.46,16.23,12.72,8.92,2.94,1.39,-0.98,5.87,2.49,2.95,11.09,12.42,15.36,16.25,15.72,46.19,35.6,31.98,20.18,18.72,16.59,10.64,8.22,6.76,11.45,37.61,27.89,49.84,85.33,70.52,86.11,58.21,33.67,19.57,12.97,10.15,617.16,270.58,215.38,113.56,17.64,559.77,288.31,245.64,25.82,1176.93,642.98,862.8,905.47,271.83,76.95,113.77,55.49,25.62,426.37,205.69,177.99,42.69,698.2,314.52,449.82,477.52,87.15,13.25,1.95,25.54,46.41,81.17,7.38,26.46,47.33,168.32,134.48,113.61,94.53,939.4407,17.03,1393.46,795.33,3745.13,2949.8,4,0,0,0,0,2.21,0,0,0,0,3.04,0,17.4,1.46,3.57,21.08,17.88,20.12,3.3,1.7,7.47,44.5,76.2,10.63,8.34,2.17,15.47,4.53,9.74,75.3,114.81,9.26,8.42,9.51,7.1,5.93,4.34,2,2.63,2.81,5.58,10.12,10.5,2.36,78.2,2,10.57,47.54,51.04,648.34,556.14,64.03,64.72,40.42,262.92,158.95,164.27,73.68,10.78,1.86,43.279,0.33,-22.23,37.02,18.44,44.54,21.72,0,0,38.03,0,0,19.01,0,23.35,0,0.19,65.88,37.28,71.95,1.24,4.72,47.32,1.2,0.13,5.64,0,0,8.04,0,0,91.96,0,0,0,0,0,0,0,0,0,0,11.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8,0,16.94,1.77,5.41,9.46,4.6,0.22,0.03,55.4,110.44,13.59,148.79,205.86,1.3,122.56,-3.91,7.02,12.71,87.6747
3917950,"3917950_1965",1965,142.38,29.36,9.13,150.02,12,25.17,11.47,50.23,1.56,24.92,115.41,366.49,149.46,14.07,51.85,12.07,46.01,55.48,9.12,2.73,5.79,0.64,2.8,3.96,5.97,8.97,13.15,17.52,16.45,13.07,10.46,1.75,0.97,-0.71,1.19,1.47,4.9,8.4,12.24,17.46,16.23,12.72,96.96,77.14,54.14,85.58,48.31,32.94,21.4,17.33,9.87,7.04,10.47,94.61,46.19,35.6,31.98,20.18,18.72,16.59,10.64,8.22,6.76,938.14,506.82,180.87,187.19,63.26,346.58,215.38,113.56,17.64,1284.72,955.78,1051.7,1153.52,555.79,112.12,228.24,166.83,48.6,194.88,113.77,55.49,25.62,750.67,581.41,611.28,669.56,95.71,13.18,7.4,28.09,47.04,73.9,1.95,25.54,46.41,169.61,142.12,121.25,97.66,939.4407,17.03,1393.46,795.33,3745.13,2949.8,4,0,0,0,0,2.21,0,0,0,0,3.04,0,17.4,1.46,3.57,21.08,17.88,20.12,3.3,1.7,7.47,44.5,76.2,10.63,8.34,2.17,15.47,4.53,9.74,75.3,114.81,9.26,8.42,9.51,7.1,5.93,4.34,2,2.63,2.81,5.58,10.12,10.5,2.36,78.2,2,10.57,47.54,51.04,648.34,556.14,64.03,64.72,40.42,262.92,158.95,164.27,73.68,10.78,1.86,43.279,0.33,-22.23,37.02,18.44,44.54,21.72,0,0,38.03,0,0,19.01,0,23.35,0,0.19,65.88,37.28,71.95,1.24,4.72,47.32,1.2,0.13,5.64,0,0,8.04,0,0,91.96,0,0,0,0,0,0,0,0,0,0,11.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8,0,16.94,1.77,5.41,9.46,4.6,0.22,0.03,55.4,110.44,13.59,148.79,205.86,1.3,122.56,-3.91,7.02,12.71,87.6747
3917950,"3917950_1966",1966,125.44,53.57,46.7,17.74,17.52,12.25,3.32,9.89,18.9,2.21,222.36,65.56,142.38,29.36,9.13,150.02,12,25.17,11.47,50.23,1.56,-0.32,0.65,3.52,7.68,12.13,13.22,16.51,18.4,15,11.05,4.1,-0.76,0.64,2.8,3.96,5.97,8.97,13.15,17.52,16.45,13.07,48.53,40.09,36.09,27.19,21.14,14.55,11.04,9.5,8.4,7.29,50.18,35.37,96.96,77.14,54.14,85.58,48.31,32.94,21.4,17.33,9.87,595.46,290.13,225.71,47.51,32.11,431.32,180.87,187.19,63.26,1026.78,658.72,782.65,776.33,309.37,92.84,124.71,62.88,28.94,443.67,228.24,166.83,48.6,753.04,357.97,476.2,537.61,101.18,14.39,3.85,33.03,49.91,82.53,7.4,28.09,47.04,183.71,148.22,129.27,108.58,939.4407,17.03,1393.46,795.33,3745.13,2949.8,4,0,0,0,0,2.21,0,0,0,0,3.04,0,17.4,1.46,3.57,21.08,17.88,20.12,3.3,1.7,7.47,44.5,76.2,10.63,8.34,2.17,15.47,4.53,9.74,75.3,114.81,9.26,8.42,9.51,7.1,5.93,4.34,2,2.63,2.81,5.58,10.12,10.5,2.36,78.2,2,10.57,47.54,51.04,648.34,556.14,64.03,64.72,40.42,262.92,158.95,164.27,73.68,10.78,1.86,43.279,0.33,-22.23,37.02,18.44,44.54,21.72,0,0,38.03,0,0,19.01,0,23.35,0,0.19,65.88,37.28,71.95,1.24,4.72,47.32,1.2,0.13,5.64,0,0,8.04,0,0,91.96,0,0,0,0,0,0,0,0,0,0,11.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8,0,16.94,1.77,5.41,9.46,4.6,0.22,0.03,55.4,110.44,13.59,148.79,205.86,1.3,122.56,-3.91,7.02,12.71,87.6747
3917950,"3917950_1967",1967,138.92,15.77,138.76,105.45,32.42,44.74,0.59,1.65,9.28,3.45,210.54,167.51,125.44,53.57,46.7,17.74,17.52,12.25,3.32,9.89,18.9,0.71,3.06,1.86,1.65,10.46,14.25,19.62,20.17,16.96,9.37,3.82,1.16,-0.32,0.65,3.52,7.68,12.13,13.22,16.51,18.4,15,80.2,50.49,64.27,58.97,48.48,35.99,23.12,16.33,11.94,5.43,40.37,68.9,48.53,40.09,36.09,27.19,21.14,14.55,11.04,9.5,8.4,869.08,381.5,293.45,182.61,11.52,305.33,225.71,47.51,32.11,1174.41,901.19,916.59,1094.79,504.49,114.7,194.96,143.44,51.39,216.53,124.71,62.88,28.94,721.02,533.43,567.37,629.2,103.09,14.35,5.63,26.36,56.75,86.79,3.85,33.03,49.91,189.88,153,136.12,106.94,939.4407,17.03,1393.46,795.33,3745.13,2949.8,4,0,0,0,0,2.21,0,0,0,0,3.04,0,17.4,1.46,3.57,21.08,17.88,20.12,3.3,1.7,7.47,44.5,76.2,10.63,8.34,2.17,15.47,4.53,9.74,75.3,114.81,9.26,8.42,9.51,7.1,5.93,4.34,2,2.63,2.81,5.58,10.12,10.5,2.36,78.2,2,10.57,47.54,51.04,648.34,556.14,64.03,64.72,40.42,262.92,158.95,164.27,73.68,10.78,1.86,43.279,0.33,-22.23,37.02,18.44,44.54,21.72,0,0,38.03,0,0,19.01,0,23.35,0,0.19,65.88,37.28,71.95,1.24,4.72,47.32,1.2,0.13,5.64,0,0,8.04,0,0,91.96,0,0,0,0,0,0,0,0,0,0,11.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8,0,16.94,1.77,5.41,9.46,4.6,0.22,0.03,55.4,110.44,13.59,148.79,205.86,1.3,122.56,-3.91,7.02,12.71,87.6747
3917950,"3917950_1968",1968,116.64,62.9,60.37,6.38,35.86,34.31,0.58,35.29,5.52,53.23,49.11,100.57,138.92,15.77,138.76,105.45,32.42,44.74,0.59,1.65,9.28,-0.93,4.83,4.42,5.7,9.88,14.65,19.72,15.75,15.02,8.68,4.87,-3.23,0.71,3.06,1.86,1.65,10.46,14.25,19.62,20.17,16.96,10.93,44.39,45.37,27.5,21.95,16.34,10.69,10.52,6.88,11.08,9.28,5.26,80.2,50.49,64.27,58.97,48.48,35.99,23.12,16.33,11.94,560.76,202.91,239.91,76.55,41.39,487.58,293.45,182.61,11.52,1048.34,572.28,743.37,854.21,220.19,25.62,100.69,65.79,28.09,389.79,194.96,143.44,51.39,609.98,271.58,363.63,415.15,99.36,10.32,8.32,30.23,50.49,88.74,5.63,26.36,56.75,188.1,156.11,125.72,104.99,939.4407,17.03,1393.46,795.33,3745.13,2949.8,4,0,0,0,0,2.21,0,0,0,0,3.04,0,17.4,1.46,3.57,21.08,17.88,20.12,3.3,1.7,7.47,44.5,76.2,10.63,8.34,2.17,15.47,4.53,9.74,75.3,114.81,9.26,8.42,9.51,7.1,5.93,4.34,2,2.63,2.81,5.58,10.12,10.5,2.36,78.2,2,10.57,47.54,51.04,648.34,556.14,64.03,64.72,40.42,262.92,158.95,164.27,73.68,10.78,1.86,43.279,0.33,-22.23,37.02,18.44,44.54,21.72,0,0,38.03,0,0,19.01,0,23.35,0,0.19,65.88,37.28,71.95,1.24,4.72,47.32,1.2,0.13,5.64,0,0,8.04,0,0,91.96,0,0,0,0,0,0,0,0,0,0,11.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8,0,16.94,1.77,5.41,9.46,4.6,0.22,0.03,55.4,110.44,13.59,148.79,205.86,1.3,122.56,-3.91,7.02,12.71,87.6747
3917950,"3917950_1969",1969,231.91,132.69,25.47,64.49,31.58,38.11,6.33,0.24,6.11,48.14,76.23,207.18,116.64,62.9,60.37,6.38,35.86,34.31,0.58,35.29,5.52,-1.88,0.17,2.17,5.29,12.4,14.68,18.32,17.18,15.36,8.71,2.82,-1.57,-0.93,4.83,4.42,5.7,9.88,14.65,19.72,15.75,15.02,30.8,55.52,56.17,74.09,75.54,57.64,37.88,23.89,15.89,8.28,8.77,14.54,10.93,44.39,45.37,27.5,21.95,16.34,10.69,10.52,6.88,868.48,331.55,390.07,134.18,12.68,357.85,239.91,76.55,41.39,1226.33,909.87,945.03,1108.39,459.01,31.59,142.49,207.27,77.66,194.57,100.69,65.79,28.09,653.58,487.1,524.8,559.7,93.65,9.96,0.46,32.37,50.86,89.04,8.32,30.23,50.49,182.69,144.14,123.88,101.97,939.4407,17.03,1393.46,795.33,3745.13,2949.8,4,0,0,0,0,2.21,0,0,0,0,3.04,0,17.4,1.46,3.57,21.08,17.88,20.12,3.3,1.7,7.47,44.5,76.2,10.63,8.34,2.17,15.47,4.53,9.74,75.3,114.81,9.26,8.42,9.51,7.1,5.93,4.34,2,2.63,2.81,5.58,10.12,10.5,2.36,78.2,2,10.57,47.54,51.04,648.34,556.14,64.03,64.72,40.42,262.92,158.95,164.27,73.68,10.78,1.86,43.279,0.33,-22.23,37.02,18.44,44.54,21.72,0,0,38.03,0,0,19.01,0,23.35,0,0.19,65.88,37.28,71.95,1.24,4.72,47.32,1.2,0.13,5.64,0,0,8.04,0,0,91.96,0,0,0,0,0,0,0,0,0,0,11.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8,0,16.94,1.77,5.41,9.46,4.6,0.22,0.03,55.4,110.44,13.59,148.79,205.86,1.3,122.56,-3.91,7.02,12.71,87.6747
3917950,"3917950_1970",1970,259.83,64.09,47.21,24.9,5.3,29.42,1.74,0.24,2.02,42.86,61.53,280.84,231.91,132.69,25.47,64.49,31.58,38.11,6.33,0.24,6.11,1.61,3.64,3.48,3.36,10.8,15.47,19.39,18.21,12.75,6.52,3.54,1.6,-1.88,0.17,2.17,5.29,12.4,14.68,18.32,17.18,15.36,125.92,97.8,68.41,42.3,28.79,22.97,15.32,11.04,7.96,11.94,10.64,73.34,30.8,55.52,56.17,74.09,75.54,57.64,37.88,23.89,15.89,819.98,385.23,371.13,59.62,4,536.93,390.07,134.18,12.68,1356.91,832.66,954.16,1210.05,516.43,95.92,292.13,94.06,34.32,427.42,142.49,207.27,77.66,943.85,594.09,723.7,658.92,100.37,11.66,8.73,29.63,50.35,83.69,0.46,32.37,50.86,184.06,151.23,132.74,100.83,939.4407,17.03,1393.46,795.33,3745.13,2949.8,4,0,0,0,0,2.21,0,0,0,0,3.04,0,17.4,1.46,3.57,21.08,17.88,20.12,3.3,1.7,7.47,44.5,76.2,10.63,8.34,2.17,15.47,4.53,9.74,75.3,114.81,9.26,8.42,9.51,7.1,5.93,4.34,2,2.63,2.81,5.58,10.12,10.5,2.36,78.2,2,10.57,47.54,51.04,648.34,556.14,64.03,64.72,40.42,262.92,158.95,164.27,73.68,10.78,1.86,43.279,0.33,-22.23,37.02,18.44,44.54,21.72,0,0,38.03,0,0,19.01,0,23.35,0,0.19,65.88,37.28,71.95,1.24,4.72,47.32,1.2,0.13,5.64,0,0,8.04,0,0,91.96,0,0,0,0,0,0,0,0,0,0,11.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8,0,16.94,1.77,5.41,9.46,4.6,0.22,0.03,55.4,110.44,13.59,148.79,205.86,1.3,122.56,-3.91,7.02,12.71,87.6747
3917950,"3917950_1971",1971,93.66,15.39,119.24,49.58,95.14,25.76,2.89,3.39,14.12,51.72,216.51,143.35,259.83,64.09,47.21,24.9,5.3,29.42,1.74,0.24,2.02,0.08,1.78,1.56,4.68,9.2,12.44,18.72,19.11,13.06,7.9,4.26,-1.47,1.61,3.64,3.48,3.36,10.8,15.47,19.39,18.21,12.75,54.93,42.62,57.27,47.75,56.89,34.47,21.34,14.46,10.43,9.05,51.48,45.12,125.92,97.8,68.41,42.3,28.79,22.97,15.32,11.04,7.96,830.75,411.58,228.29,170.48,20.4,434.75,371.13,59.62,4,1265.5,834.75,890.37,1201.88,445.81,105.65,154.82,139.11,46.23,420.51,292.13,94.06,34.32,866.32,480.13,539.87,737.94,91.32,10.69,3.42,26.32,50.89,88.71,8.73,29.63,50.35,180.03,141.67,120.95,100.05,939.4407,17.03,1393.46,795.33,3745.13,2949.8,4,0,0,0,0,2.21,0,0,0,0,3.04,0,17.4,1.46,3.57,21.08,17.88,20.12,3.3,1.7,7.47,44.5,76.2,10.63,8.34,2.17,15.47,4.53,9.74,75.3,114.81,9.26,8.42,9.51,7.1,5.93,4.34,2,2.63,2.81,5.58,10.12,10.5,2.36,78.2,2,10.57,47.54,51.04,648.34,556.14,64.03,64.72,40.42,262.92,158.95,164.27,73.68,10.78,1.86,43.279,0.33,-22.23,37.02,18.44,44.54,21.72,0,0,38.03,0,0,19.01,0,23.35,0,0.19,65.88,37.28,71.95,1.24,4.72,47.32,1.2,0.13,5.64,0,0,8.04,0,0,91.96,0,0,0,0,0,0,0,0,0,0,11.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8,0,16.94,1.77,5.41,9.46,4.6,0.22,0.03,55.4,110.44,13.59,148.79,205.86,1.3,122.56,-3.91,7.02,12.71,87.6747
3917950,"3917950_1972",1972,101.9,61.73,77.77,61.39,46.16,31.72,0.28,4.44,16.44,41.82,107.16,101.04,93.66,15.39,119.24,49.58,95.14,25.76,2.89,3.39,14.12,-1.78,2.6,5.35,4.64,10.81,14.79,19.19,17.94,12.74,6.78,2.41,-2.33,0.08,1.78,1.56,4.68,9.2,12.44,18.72,19.11,13.06,16.02,42.79,61.07,49.26,35.57,23.39,14.37,10.75,8.32,8.85,12.86,9.67,54.93,42.62,57.27,47.75,56.89,34.47,21.34,14.46,10.43,651.85,250.02,241.4,139.27,21.16,419.17,228.29,170.48,20.4,1071.02,672.25,822.33,880.14,292.92,31.38,119.88,108.22,33.44,340.16,154.82,139.11,46.23,633.08,339.15,432.03,447.74,93.14,6.86,6.17,30.24,49.87,80.63,3.42,26.32,50.89,173.77,144.03,119.46,96.56,939.4407,17.03,1393.46,795.33,3745.13,2949.8,4,0,0,0,0,2.21,0,0,0,0,3.04,0,17.4,1.46,3.57,21.08,17.88,20.12,3.3,1.7,7.47,44.5,76.2,10.63,8.34,2.17,15.47,4.53,9.74,75.3,114.81,9.26,8.42,9.51,7.1,5.93,4.34,2,2.63,2.81,5.58,10.12,10.5,2.36,78.2,2,10.57,47.54,51.04,648.34,556.14,64.03,64.72,40.42,262.92,158.95,164.27,73.68,10.78,1.86,43.279,0.33,-22.23,37.02,18.44,44.54,21.72,0,0,38.03,0,0,19.01,0,23.35,0,0.19,65.88,37.28,71.95,1.24,4.72,47.32,1.2,0.13,5.64,0,0,8.04,0,0,91.96,0,0,0,0,0,0,0,0,0,0,11.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8,0,16.94,1.77,5.41,9.46,4.6,0.22,0.03,55.4,110.44,13.59,148.79,205.86,1.3,122.56,-3.91,7.02,12.71,87.6747
3917950,"3917950_1973",1973,124.08,147.02,51.72,13.25,16.95,0.41,7.43,1.79,24.68,43.58,103.23,118.47,101.9,61.73,77.77,61.39,46.16,31.72,0.28,4.44,16.44,-0.92,2.84,2.03,6.4,12.51,14.86,19.03,17.19,14.34,8.14,2,-2.82,-1.78,2.6,5.35,4.64,10.81,14.79,19.19,17.94,12.74,20.36,72.89,56.43,44.2,35.26,24.23,17.5,12.24,10.58,8.46,12.16,8.2,16.02,42.79,61.07,49.26,35.57,23.39,14.37,10.75,8.32,652.61,265.28,322.82,30.61,33.9,401.83,241.4,139.27,21.16,1054.44,673.77,791.88,894.01,322.51,28.82,149.68,103.69,40.32,261.54,119.88,108.22,33.44,584.05,355.95,430.73,442.39,95.6,7.32,3.95,33.77,50.56,86.28,6.17,30.24,49.87,181.88,145.47,125.84,101.77,939.4407,17.03,1393.46,795.33,3745.13,2949.8,4,0,0,0,0,2.21,0,0,0,0,3.04,0,17.4,1.46,3.57,21.08,17.88,20.12,3.3,1.7,7.47,44.5,76.2,10.63,8.34,2.17,15.47,4.53,9.74,75.3,114.81,9.26,8.42,9.51,7.1,5.93,4.34,2,2.63,2.81,5.58,10.12,10.5,2.36,78.2,2,10.57,47.54,51.04,648.34,556.14,64.03,64.72,40.42,262.92,158.95,164.27,73.68,10.78,1.86,43.279,0.33,-22.23,37.02,18.44,44.54,21.72,0,0,38.03,0,0,19.01,0,23.35,0,0.19,65.88,37.28,71.95,1.24,4.72,47.32,1.2,0.13,5.64,0,0,8.04,0,0,91.96,0,0,0,0,0,0,0,0,0,0,11.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8,0,16.94,1.77,5.41,9.46,4.6,0.22,0.03,55.4,110.44,13.59,148.79,205.86,1.3,122.56,-3.91,7.02,12.71,87.6747
